obpm_bpm,4_seas_past_obpm_playoffs,5_seas_past_obpm_playoffs,5_euc_clones_obpm,3_euc_clones_obpm,vorp_regseas,5_cos_clones_obpm,4_euc_clones_obpm,pie_adv,2_euc_clones_obpm,4_cos_clones_obpm,1_pear_clones_obpm,5_pear_clones_obpm,3_seas_past_obpm_playoffs,3_yr_rolling_avg_obpm_playoffs,4_pear_clones_obpm,3_cos_clones_obpm,pass%_drives,fg%_drives,1_euc_clones_obpm,1_seas_past_obpm_playoffs,2_yr_rolling_avg_obpm_playoffs,painttouch pts_shooting_eff,3_pear_clones_obpm,1_cos_clones_obpm,pts%_drives,+/-_trad,avg speed off_speed,3pa_trad,tov%_drives,pull upfg%_shooting_eff,ft%_drives,3pm_trad,fgm_trad,tov_trad,3p%_catch&shoot,mr_fg%_shootingzone,2_pear_clones_obpm,oreb_oreb,ftm_trad,2_cos_clones_obpm,poss_adv,fgm%ast_scoring,to ratio_adv,fga_trad,ftm_drives,3fgm%ast_scoring,ast/to_adv,fg%_pullup,pf%_drives,season,obpm_playoffs,2_yr_roll_obpm_bpm,2_yr_roll_pie_adv,2_yr_roll_vorp_regseas,3_yr_roll_obpm_bpm,3_yr_roll_pie_adv,3_yr_roll_vorp_regseas,4_yr_roll_obpm_bpm,4_yr_roll_pie_adv,4_yr_roll_vorp_regseas,5_yr_roll_obpm_bpm,5_yr_roll_pie_adv,5_yr_roll_vorp_regseas,player
-1.9,-1.9,-1.9,-2.1000000000000005,-2.9333333333333336,0.1,6.0,-2.8000000000000003,4.8,-2.9,6.025,4.2,3.86,-1.9,-2.8,5.225,5.566666666666667,36.2,41.7,-2.8,-2.8,-2.8,0.2,4.5,7.7,47.8,1.8,4.48,9.5,10.1,26.1,100.0,3.6,5.0,1.1,40.8,17.6,2.9000000000000004,0.5,1.7,7.550000000000001,2320,87.8,6.9,12.5,0.2,100.0,1.12,28.6,8.7,2018,-1.3,-1.3,5.2,0.1,-1.3,5.2,0.1,-1.3,5.2,0.1,-1.3,5.2,0.1,Alex Abrines
-2.6,-2.6,-2.6,-2.78,-2.566666666666667,0.5,5.14,-1.925,7.2,-2.5,3.8,2.5,1.84,-2.6,-2.6,1.875,2.7,39.1,38.3,-2.3,-2.6,-2.6,0.4,3.1333333333333333,1.3,42.5,9.8,4.55,4.8,8.7,25.0,75.0,1.6,4.8,2.1,34.1,22.6,4.05,0.4,2.7,3.45,2518,67.5,10.4,11.6,0.4,87.5,2.34,25.0,8.2,2020,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex Caruso
-2.5,-2.5,-2.5,-1.96,-1.6,0.6,4.24,-1.875,8.4,-1.2,4.425,5.6,4.24,-2.5,-2.4,4.675,5.066666666666666,48.3,38.0,-0.1,-2.4,-2.4,0.6,5.066666666666666,5.6,34.6,4.7,4.51,5.4,9.4,30.5,76.9,2.2,5.3,3.0,42.7,24.2,5.85,0.5,1.9,5.85,2532,66.9,13.2,12.0,0.3,92.7,2.11,31.0,5.6,2021,-5.4,-2.6,7.2,0.5,-2.6,7.2,0.5,-2.6,7.2,0.5,-2.6,7.2,0.5,Alex Caruso
-2.2,-2.1,-2.1,-0.7799999999999999,-1.5333333333333332,0.6,3.88,-0.6499999999999999,7.7,-2.25,4.425,-1.8,3.18,-2.1,-3.9,2.45,5.066666666666666,51.2,41.4,-5.4,-5.4,-3.9,1.1,2.1,5.6,39.0,4.6,4.53,5.3,5.5,32.1,83.3,1.8,4.3,2.4,35.6,33.3,0.35,0.8,2.4,4.55,2372,71.6,11.2,10.8,0.4,92.9,2.89,32.1,5.5,2022,-0.6,-2.55,7.800000000000001,0.55,-2.55,7.800000000000001,0.55,-2.55,7.800000000000001,0.55,-2.55,7.800000000000001,0.55,Alex Caruso
-4.9,-4.9,-4.9,-3.68,-3.1333333333333333,-0.1,1.88,-2.95,7.5,-1.9,2.025,3.2,0.6,-4.9,-4.9,0.15,1.9,33.3,50.0,-4.2,-4.9,-4.9,1.2,0.4333333333333334,3.3,66.7,5.2,4.58,0.6,0.0,100.0,0.0,0.0,4.4,4.4,0.0,33.3,0.7500000000000001,1.4,3.0,2.65,362,56.3,24.2,8.3,0.0,0.0,0.75,100.0,0.0,2023,-6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex Len
-2.2,-2.2,-2.2,-0.8600000000000001,0.2,-0.4,5.8,-0.525,6.5,-0.1999999999999999,6.125,2.0,4.08,-2.2,-2.2,3.675,6.266666666666667,22.9,39.1,-0.7,-2.2,-2.2,1.6,4.066666666666667,9.3,54.3,0.5,5.1,5.4,5.7,36.8,0.0,1.9,6.2,1.4,36.2,31.6,5.65,1.3,1.2,8.4,2169,80.6,8.4,12.7,0.0,100.0,1.03,36.8,2.9,2019,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alfonzo McKinnie
-0.9,-0.9,-0.9,0.9200000000000002,-0.1666666666666666,0.5,0.1199999999999999,-0.2749999999999999,7.5,-0.1499999999999999,-0.15,-1.8,0.18,-0.9,-0.9,0.725,0.3999999999999999,30.8,43.3,-1.2,-0.9,-0.9,0.6,0.3,4.3,49.7,1.0,4.68,6.6,6.3,43.0,83.3,2.6,7.2,1.5,41.1,44.8,1.25,0.4,2.3,1.35,4344,83.9,7.2,15.6,0.1,96.4,1.55,44.0,4.2,2016,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allen Crabbe
-0.7,-0.7,-0.7,-2.4200000000000004,-0.4666666666666666,0.4,4.34,-0.825,7.4,-0.5,5.825,7.4,3.4799999999999995,-0.7,0.2,4.25,6.333333333333333,32.8,43.4,0.2,0.2,0.2,0.4,4.266666666666667,7.4,48.9,-2.5,4.76,6.5,7.2,45.3,87.5,2.9,6.5,1.3,45.9,42.3,2.7,0.3,2.2,5.800000000000001,4669,86.1,7.3,13.9,0.3,97.0,1.52,45.7,6.7,2017,-4.4,-0.9,7.5,0.5,-0.9,7.5,0.5,-0.9,7.5,0.5,-0.9,7.5,0.5,Allen Crabbe
1.0,1.0,1.0,1.92,2.1666666666666665,0.7,1.84,1.9,13.1,2.0,2.175,2.1,-0.18,1.0,1.0,0.95,2.033333333333333,20.0,35.7,-1.0,1.0,1.0,4.7,2.033333333333333,2.1,68.0,-2.2,4.04,0.2,8.0,33.3,100.0,0.0,11.2,3.2,0.0,34.9,2.3,1.9,5.5,1.8,2444,46.9,11.3,20.0,0.1,0.0,0.58,33.3,12.0,2015,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amar'e Stoudemire
-1.3,-1.3,-1.3,-0.86,-0.7999999999999999,0.3,3.46,-1.2,10.9,1.05,4.65,5.2,2.8000000000000003,-1.3,-3.5,3.5250000000000004,3.633333333333333,53.3,100.0,3.6,-3.5,-3.5,3.3,3.466666666666667,5.2,26.7,0.6,4.21,0.0,13.3,57.1,0.0,0.0,8.2,3.1,0.0,45.5,3.6,1.3,3.3,3.6,1517,71.2,14.5,14.6,0.0,0.0,0.57,57.1,0.0,2016,-5.6,1.0,13.1,0.7,1.0,13.1,0.7,1.0,13.1,0.7,1.0,13.1,0.7,Amar'e Stoudemire
-0.4,-0.4,-0.4,0.7799999999999999,1.5666666666666664,1.5,1.98,1.35,10.0,1.4,1.4,3.7,1.98,-0.4,-0.4,1.825,1.0000000000000002,27.8,42.9,2.5,-0.4,-0.4,5.3,1.7333333333333334,3.7,53.3,4.4,4.23,1.5,7.8,35.7,75.0,0.5,8.0,2.9,29.8,44.1,0.4500000000000002,2.2,2.1,0.4500000000000002,4277,72.4,13.5,14.3,0.2,95.0,0.93,38.5,8.9,2014,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amir Johnson
0.0,0.0,0.0,1.88,1.6666666666666667,0.9,1.4600000000000002,1.325,9.3,1.25,0.7500000000000002,3.7,1.4600000000000002,0.0,0.6,1.95,1.166666666666667,18.8,58.1,0.6,0.6,0.6,5.1,1.7333333333333334,3.7,83.5,1.5,4.18,1.2,8.2,40.0,67.9,0.5,7.7,2.8,41.9,40.0,0.4500000000000002,2.1,2.0,3.1500000000000004,3893,70.5,13.7,13.3,0.3,100.0,1.06,66.7,15.3,2015,0.2,-0.4,10.0,1.5,-0.4,10.0,1.5,-0.4,10.0,1.5,-0.4,10.0,1.5,Amir Johnson
-0.4,0.0,0.0,-0.14,1.1,1.4,1.4,0.5249999999999999,10.3,0.4,1.875,3.2,1.4,0.0,0.4,1.875,1.8333333333333333,21.2,50.0,0.2,0.2,0.4,4.7,1.8333333333333333,3.7,65.4,3.7,4.37,1.2,9.6,40.0,75.0,0.3,6.7,2.5,24.3,37.5,0.9000000000000001,2.3,1.9,1.15,3705,67.5,13.1,11.5,0.1,100.0,1.47,40.0,7.7,2016,-0.4,-0.2,9.65,1.2,-0.2,9.65,1.2,-0.2,9.65,1.2,-0.2,9.65,1.2,Amir Johnson
-0.7,-0.7,-0.7,0.42,-0.2333333333333333,1.1,4.0,0.3,9.1,-0.1,3.65,7.0,4.0,0.6,0.1333333333333333,3.65,4.666666666666667,18.2,55.2,0.2,-0.4,-0.1,4.0,4.666666666666667,7.0,79.5,6.4,4.2,2.0,13.6,37.5,50.0,0.8,6.6,2.4,42.1,30.8,5.35,1.5,2.1,5.35,3231,78.9,12.2,11.5,0.0,100.0,1.82,37.5,2.3,2017,-3.9,-0.2,9.8,1.15,-0.26666666666666666,9.866666666666667,1.2666666666666666,-0.26666666666666666,9.866666666666667,1.2666666666666666,-0.26666666666666666,9.866666666666667,1.2666666666666666,Amir Johnson
-1.2,0.6,-1.2999999999999998,-1.3,-1.3666666666666665,0.9,4.16,-1.15,8.8,-2.15,3.45,3.3,1.88,0.2,-1.3666666666666665,1.85,3.9333333333333336,17.2,52.6,-0.4,-3.9,-2.15,2.9,1.3666666666666665,3.3,82.8,0.4,4.42,1.3,0.0,33.3,66.7,0.4,5.6,2.2,32.1,30.0,-0.5500000000000003,1.7,2.1,4.25,2513,67.9,11.7,10.3,0.1,100.0,2.15,33.3,10.3,2018,0.6,-0.55,9.7,1.25,-0.3666666666666667,9.566666666666668,1.1333333333333333,-0.375,9.675,1.225,-0.375,9.675,1.225,Amir Johnson
-3.5,-3.5,-3.5,-1.7599999999999998,-1.5999999999999996,-0.1,4.04,-1.5749999999999995,8.0,-3.35,3.975,2.0,-0.64,-3.5,-3.5,0.825,4.733333333333333,34.8,57.1,-5.3,-3.5,-3.5,1.0,1.5333333333333332,2.0,47.8,2.2,4.6,0.1,17.4,22.2,75.0,0.0,5.2,2.2,0.0,31.1,1.45,0.8,3.1,4.85,1019,71.7,10.8,12.2,0.1,0.0,1.59,22.2,8.7,2016,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anderson Varejao
0.1,0.1,0.1,1.48,2.533333333333333,0.8,1.3,2.05,12.4,2.3,1.35,1.5,1.3,0.1,0.1,1.35,2.033333333333333,18.2,48.8,2.1,0.1,0.1,3.4,2.033333333333333,1.5,73.9,0.7,4.07,1.7,6.3,36.4,72.7,0.5,10.1,3.5,31.0,35.0,2.0,1.6,5.2,2.0,3180,55.8,11.1,21.2,0.7,93.3,1.02,36.7,18.8,2014,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andray Blatche
0.8,0.8,0.8,0.7,1.2,2.0,1.4200000000000002,0.65,14.0,0.55,1.825,1.1,1.3000000000000005,0.8,0.8,1.825,1.7333333333333334,11.8,37.0,-1.0,0.8,0.8,11.2,1.7333333333333334,1.1,59.2,2.4,4.11,0.1,6.6,34.1,35.7,0.0,10.3,2.9,0.0,25.0,1.3,4.9,3.9,1.3,5336,53.1,10.0,19.9,0.1,0.0,0.43,36.6,18.4,2016,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andre Drummond
1.3,1.3,1.3,0.38,-1.3666666666666665,2.7,-0.06,-0.1249999999999998,15.9,-1.55,0.0749999999999999,-0.7,0.48,-0.6,-0.6,0.0749999999999999,-0.1333333333333334,11.8,43.1,-2.5,1.3,-0.6,12.1,-0.1333333333333334,-0.7,75.3,3.3,3.99,0.7,10.8,18.2,70.4,0.1,10.4,3.2,12.5,24.3,-0.55,5.4,4.5,-0.55,5412,57.2,11.5,19.4,0.2,80.0,0.64,18.2,14.0,2019,-1.9,0.8,14.0,2.0,0.8,14.0,2.0,0.8,14.0,2.0,0.8,14.0,2.0,Andre Drummond
-1.7,-1.2,-0.6,-0.5,-0.3,0.3,-0.4000000000000001,-0.7,13.9,-1.05,-0.45,-0.2,-0.1,-1.2,-1.25,-0.025,0.3,12.2,39.8,-0.2,-1.2,-1.25,8.4,0.8666666666666667,-0.2,64.9,-4.1,3.98,0.3,9.2,58.3,58.3,0.0,11.1,4.9,0.0,0.0,0.55,3.7,4.8,0.65,2540,57.1,14.1,22.5,0.3,0.0,0.76,63.6,9.2,2021,-0.5,1.05,14.95,2.35,1.05,14.95,2.35,1.05,14.95,2.35,1.05,14.95,2.35,Andre Drummond
-0.1,-1.35,-1.35,-1.6,-0.0333333333333333,1.2,1.36,-1.6749999999999998,14.0,0.1999999999999999,1.025,-0.2,1.26,-1.9,-1.0,1.425,1.4333333333333331,21.4,41.0,2.3,-0.5,-1.2,5.8,1.6666666666666667,-0.2,61.4,1.3,3.98,0.1,11.4,37.5,71.4,0.0,8.4,3.9,0.0,22.2,1.85,3.1,2.9,1.85,2957,59.1,15.4,14.6,0.1,0.0,1.14,37.5,10.0,2022,-4.9,-0.19999999999999996,14.9,1.5,0.1333333333333334,14.6,1.6666666666666667,0.1333333333333334,14.6,1.6666666666666667,0.1333333333333334,14.6,1.6666666666666667,Andre Drummond
-0.1,-0.1,-0.1,-1.24,-1.0,2.2,-0.92,-1.55,9.9,-1.4,-0.9,2.1,-0.92,-0.1,-0.1,-0.9,-0.1,40.6,35.7,-1.3,-0.1,-0.1,1.3,-0.3,2.1,26.9,13.7,4.54,4.2,8.0,34.2,80.0,1.5,5.3,2.4,39.2,40.5,1.2,0.9,2.1,1.2,4145,61.8,11.4,11.0,0.3,90.3,2.63,34.5,5.2,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andre Iguodala
-0.4,-0.4,-0.4,-0.98,-0.4333333333333333,1.5,1.0,-1.125,9.0,-0.65,1.175,0.6,0.36,-0.4,0.0,0.175,1.3,36.1,43.4,0.0,0.0,0.0,0.9,0.5666666666666667,0.6,34.3,10.3,4.6,4.9,10.7,38.1,52.4,1.7,5.4,2.1,35.2,38.9,0.7,0.6,1.6,1.8,4283,72.7,10.2,11.6,0.1,90.5,2.59,38.1,6.5,2015,1.7,-0.1,9.9,2.2,-0.1,9.9,2.2,-0.1,9.9,2.2,-0.1,9.9,2.2,Andre Iguodala
-0.2,-0.5,-0.5,-0.52,0.1333333333333333,1.4,2.52,0.0999999999999999,8.9,0.85,2.5,2.5,1.3,-0.5,0.85,2.5,2.333333333333333,43.4,54.3,0.0,1.7,0.85,1.3,2.766666666666667,2.5,41.6,12.5,4.59,4.2,5.3,33.0,70.0,1.5,4.8,2.2,40.7,39.1,2.65,0.8,1.4,2.65,3663,72.7,11.2,10.0,0.1,94.4,2.77,33.7,4.4,2016,1.2,-0.25,9.45,1.85,-0.25,9.45,1.85,-0.25,9.45,1.85,-0.25,9.45,1.85,Andre Iguodala
0.8,0.75,0.75,0.8200000000000001,0.9666666666666668,2.3,1.34,0.925,10.2,0.6,1.025,3.3,3.52,0.0,0.9666666666666668,4.35,0.5333333333333331,44.2,54.2,1.2,1.2,1.45,1.5,3.4666666666666663,1.4,33.7,12.5,4.63,4.2,2.9,49.2,64.3,1.5,5.2,1.4,35.7,50.8,2.35,0.7,1.7,2.1,4232,76.7,7.4,9.8,0.1,92.2,4.5,50.0,6.7,2017,-1.2,-0.30000000000000004,8.95,1.45,-0.2333333333333333,9.266666666666667,1.7,-0.2333333333333333,9.266666666666667,1.7,-0.2333333333333333,9.266666666666667,1.7,Andre Iguodala
-1.1,0.0,-0.8,0.0799999999999999,0.9666666666666668,0.7,5.16,0.425,8.1,1.45,5.625,2.8,5.0600000000000005,1.7,0.5666666666666667,3.7,4.0,35.3,40.0,1.7,-1.2,0.0,1.3,3.2,3.3,37.1,8.1,4.64,3.4,9.5,35.6,71.4,1.0,4.3,2.0,25.6,37.9,3.15,0.8,1.6,3.4,3422,64.9,10.6,9.4,0.2,84.8,3.13,35.6,6.0,2018,0.0,0.3,9.55,1.8499999999999999,0.0666666666666667,9.366666666666665,1.7333333333333332,0.025000000000000022,9.5,1.85,0.025000000000000022,9.5,1.85,Andre Iguodala
0.1,1.7,0.0,0.3399999999999999,0.5666666666666667,1.5,2.16,0.425,9.0,0.0,1.875,1.2,3.06,1.2,0.0,2.5250000000000004,2.2666666666666666,44.3,47.8,1.2,0.0,-0.6,1.4,2.266666666666667,1.2,47.1,9.3,4.46,4.2,7.1,30.0,52.6,1.4,4.4,1.5,33.9,24.2,2.1,0.7,1.1,1.9,3398,82.1,8.7,8.9,0.1,95.8,4.15,30.0,12.9,2019,1.7,-0.15000000000000002,9.149999999999999,1.5,-0.16666666666666666,9.066666666666668,1.4666666666666666,-0.225,9.05,1.4749999999999999,-0.2,9.22,1.6199999999999999,Andre Iguodala
-1.9,1.2,1.7,-0.76,0.9666666666666668,0.2,4.279999999999999,-1.025,7.4,0.85,4.525,5.2,2.98,-1.2,0.1666666666666666,1.1,5.633333333333333,63.6,50.0,1.7,1.7,0.85,1.2,1.1,5.2,27.3,-2.8,4.46,5.2,9.1,29.4,0.0,1.6,4.2,2.9,32.5,41.7,3.2,0.7,0.7,3.2,902,76.3,15.2,9.8,0.0,92.9,1.96,29.4,0.0,2020,-1.6,-0.5,8.55,1.1,-0.06666666666666667,9.1,1.5,-0.1,9.05,1.4749999999999999,-0.16,9.040000000000001,1.48,Andre Iguodala
-2.2,-1.2,1.2,-2.9,-4.533333333333334,0.5,5.58,-3.2,7.2,-5.15,5.775,5.6,5.58,0.0,0.0333333333333332,5.775,5.566666666666666,70.7,53.3,-6.6,-1.6,0.0499999999999999,0.4,5.566666666666666,5.6,24.0,-3.0,4.41,6.7,5.3,26.8,100.0,2.2,3.5,2.5,33.1,25.0,6.6,0.6,0.9,6.6,2722,88.4,14.1,9.1,0.0,93.3,2.12,26.8,1.3,2021,-2.7,-0.8999999999999999,8.2,0.85,-0.9666666666666667,8.166666666666666,0.7999999999999999,-0.525,8.675,1.175,-0.45999999999999996,8.72,1.22,Andre Iguodala
-0.9,0.0,-1.2,-0.6000000000000002,-0.8666666666666668,0.7,1.8,-1.0500000000000005,10.3,-2.1500000000000004,1.4249999999999998,0.0,1.22,1.7,-0.8666666666666668,1.4249999999999998,0.7999999999999999,65.2,66.7,-2.7,-2.7,-2.1500000000000004,0.8,0.7999999999999999,1.2,43.5,9.1,4.27,5.9,4.3,11.8,100.0,1.4,3.7,2.2,25.4,25.0,0.6,0.8,1.2,1.2,1253,73.9,10.3,9.7,0.1,94.1,4.07,11.8,4.3,2022,-2.7,-2.05,7.300000000000001,0.35,-1.3333333333333333,7.866666666666666,0.7333333333333334,-1.2750000000000001,7.925,0.725,-0.86,8.38,1.0399999999999998,Andre Iguodala
-0.3,-0.3,-0.3,0.2,-0.4666666666666666,0.7,-1.34,-0.2249999999999999,11.8,0.0499999999999999,-0.0499999999999999,0.6,-1.34,-0.3,-0.3,-0.0499999999999999,0.3666666666666667,34.4,42.9,-0.4,-0.3,-0.3,0.4,0.3666666666666667,0.0,46.0,2.5,4.18,1.1,3.3,37.3,81.3,0.6,5.5,3.2,62.5,36.4,0.3,0.5,3.1,0.25,1917,26.4,11.7,12.1,0.2,90.9,3.23,38.6,4.2,2014,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andre Miller
-0.7,-0.7,-0.7,-0.2799999999999999,0.5666666666666668,1.0,4.42,-0.25,5.8,-1.35,4.45,-1.0,0.0599999999999999,-0.7,-0.7,0.4249999999999999,5.266666666666667,33.3,21.1,-3.0,-0.7,-0.7,2.1,-1.1666666666666667,6.1,24.4,8.2,4.83,3.3,8.9,0.0,50.0,1.0,4.3,1.1,31.3,0.0,-2.7,1.2,1.0,5.3,3158,77.2,9.2,8.7,0.0,96.9,1.34,0.0,6.7,2016,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andre Roberson
-2.5,-2.5,-2.5,-1.8800000000000003,-1.1333333333333335,0.6,5.319999999999999,-2.0250000000000004,5.9,-1.35,5.225,-1.4,-1.06,-2.5,-0.5,-1.8500000000000003,3.933333333333333,33.7,47.5,-2.2,-0.5,-0.5,2.4,-3.9,4.3,45.9,3.0,4.73,3.7,6.1,12.5,50.0,0.9,4.4,1.0,25.0,28.6,-2.9000000000000004,1.3,1.0,4.85,4912,80.9,7.9,9.4,0.1,97.8,1.55,12.5,7.1,2017,1.1,-0.7,5.8,1.0,-0.7,5.8,1.0,-0.7,5.8,1.0,-0.7,5.8,1.0,Andre Roberson
-1.1,-1.1,-1.1,-1.62,-2.2,0.4,2.0,-2.275,7.9,-1.7,1.975,0.5,-0.1399999999999999,-1.1,-1.1,-0.7,1.2000000000000002,17.9,41.7,-3.3,-1.1,-1.1,2.6,1.2333333333333334,0.5,44.8,-3.0,4.54,0.3,13.4,40.0,45.5,0.1,4.9,3.2,20.0,15.4,1.1,1.2,3.6,2.45,1674,69.5,15.8,9.6,0.2,100.0,1.33,40.0,16.4,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrei Kirilenko
-0.9,-0.9,-0.9,0.92,2.2,1.8,2.3200000000000003,1.775,11.3,2.3,2.075,-1.7,-1.02,-0.9,-0.9,-0.95,1.5333333333333332,12.5,46.2,3.6,-0.9,-0.9,4.7,0.9,2.6,54.2,16.5,4.19,0.0,8.3,27.8,0.0,0.0,6.1,3.3,0.0,21.1,0.45,2.1,0.7,0.65,3253,66.0,16.1,10.9,0.0,0.0,1.7,27.8,4.2,2015,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Bogut
-0.9,-0.9,-0.9,-0.8,-1.2333333333333334,1.6,0.86,-1.225,10.6,-0.85,1.125,3.3,-0.8600000000000001,-0.9,-2.0,-0.7500000000000002,1.9333333333333331,20.0,33.3,-1.9,-2.0,-2.0,4.3,-1.166666666666667,3.3,50.0,13.1,4.2,0.0,10.0,28.6,50.0,0.0,5.8,2.7,0.0,30.0,2.65,1.8,0.8,2.65,3021,76.0,15.2,9.2,0.0,0.0,1.95,28.6,30.0,2016,-1.1,-0.9,11.3,1.8,-0.9,11.3,1.8,-0.9,11.3,1.8,-0.9,11.3,1.8,Andrew Bogut
-4.0,-4.0,-4.0,-2.2,-1.2666666666666668,-0.5,2.16,-1.125,5.3,-1.8,1.5499999999999998,2.1,2.54,-4.0,-4.0,2.15,1.3666666666666665,38.9,36.3,-2.6,-4.0,-4.0,0.2,2.5,0.9,40.4,-0.9,4.14,5.4,8.0,26.0,75.5,1.5,4.1,2.9,29.5,25.8,1.5,0.4,5.1,1.5,2885,32.5,11.6,12.5,1.0,62.8,2.33,26.8,11.4,2017,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Harrison
-0.8,-0.8,-0.8,-0.64,-0.9333333333333336,-0.3,-1.12,-0.15,7.6,-1.95,-1.4249999999999998,-3.8,-1.38,-0.8,-0.8,-1.4249999999999998,-1.4333333333333331,26.0,45.2,-3.1,-0.8,-0.8,2.6,-1.4333333333333331,-3.8,57.3,3.4,4.09,5.6,6.9,31.6,67.8,1.9,9.4,2.3,34.9,31.8,-2.15,1.0,3.3,-2.15,6052,54.5,7.9,21.5,1.0,84.8,1.16,32.3,9.5,2018,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Wiggins
0.3,-0.8,0.3,1.7200000000000002,1.8,1.4,-0.5000000000000002,1.5750000000000002,9.7,1.95,-0.3250000000000002,-1.2,-0.7,0.3,-0.8,-0.35,-1.6000000000000003,38.9,48.8,2.2,0.3,-0.8,2.5,0.0666666666666666,-2.1,55.1,5.5,4.4,8.3,5.9,36.2,64.8,3.2,9.8,2.3,41.0,37.2,0.7999999999999999,1.2,3.1,-1.85,4836,62.9,8.0,21.1,0.8,89.8,1.45,36.2,9.1,2022,0.5,-0.8,7.6,-0.3,-0.8,7.6,-0.3,-0.8,7.6,-0.3,-0.8,7.6,-0.3,Andrew Wiggins
-0.1,1.0,-0.8,-0.9399999999999998,-1.133333333333333,0.5,-1.5799999999999998,-0.975,8.8,0.85,-2.15,-2.6,-1.62,1.0,-0.15,-1.85,-2.4,44.7,34.3,0.5,0.5,-0.15,3.3,-1.6666666666666667,-2.6,32.9,4.6,4.38,8.8,8.2,33.9,71.4,3.5,9.7,1.9,42.5,42.4,-2.0,1.7,1.7,-2.0,2565,74.0,6.9,20.6,0.3,95.5,1.77,33.9,4.1,2023,-1.3,-0.25,8.649999999999999,0.5499999999999999,-0.25,8.649999999999999,0.5499999999999999,-0.25,8.649999999999999,0.5499999999999999,-0.25,8.649999999999999,0.5499999999999999,Andrew Wiggins
-2.6,-2.6,-2.6,0.32,-0.2333333333333333,-0.9,2.18,0.875,5.5,0.3,1.975,0.2,-0.82,-2.6,-2.6,-1.1749999999999998,2.2,22.5,40.6,0.5,-2.6,-2.6,0.4,-0.9333333333333332,0.2,69.4,-8.0,4.68,7.3,4.3,34.4,84.0,2.4,6.9,2.0,33.6,42.1,-0.7000000000000001,0.4,2.4,4.25,3106,48.1,8.3,17.3,0.6,68.0,1.59,34.4,9.7,2020,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anfernee Simons
0.6,0.6,0.6,-2.28,-1.9666666666666668,0.3,0.4999999999999999,-2.175,7.9,-1.9,0.5499999999999999,1.0,-1.08,0.6,0.1,-1.3,0.7999999999999999,32.4,39.7,-1.6,0.1,0.1,0.1,0.0333333333333333,0.5,56.1,1.8,4.57,12.3,4.7,36.2,80.0,5.3,7.4,1.9,51.4,45.9,-0.15,0.3,2.0,1.05,2284,52.4,7.7,17.6,0.4,68.3,2.07,36.4,10.1,2021,3.8,-2.6,5.5,-0.9,-2.6,5.5,-0.9,-2.6,5.5,-0.9,-2.6,5.5,-0.9,Anfernee Simons
6.6,6.6,6.6,1.92,3.033333333333333,6.7,-1.7600000000000002,2.325,19.2,3.3,-2.125,-1.5,-2.0,6.6,6.6,-2.675,-3.0666666666666664,12.8,48.0,3.9,6.6,6.6,8.2,-2.0,-2.3,84.2,5.6,4.13,0.3,6.4,41.5,78.3,0.0,13.5,2.0,14.3,43.4,-1.9,2.5,7.8,-3.5,4765,71.5,5.8,25.2,0.7,100.0,1.57,42.3,14.8,2015,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anthony Davis
